task,model,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,6,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,7,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,8,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,9,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,10,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,1,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,2,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,3,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,4,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,5,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,6,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,7,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,8,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,9,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,10,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,1,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,2,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,3,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,4,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,5,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,6,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,7,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,8,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K14ac,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,9,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,hyena_char_4k_d256_4L_lr-6e-4_batch_size-128_rc_aug-true,1,6e-4,128,N/A,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,10,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,1,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,2,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,3,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,4,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,5,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,6,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,7,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,8,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,9,1e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,10,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,1,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,2,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,3,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,4,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,5,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,6,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,7,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,8,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,9,1e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,10,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,1,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,2,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,3,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,4,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,5,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,6,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,7,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,8,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,9,2e-5,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,10,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,1,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,2,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,3,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,4,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,5,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,6,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,7,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,8,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,9,2e-5,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,0.7586008906364441,0.5092663764953613,0.7865111827850342,0.7747252583503723,0.7986611723899841,0.7082794308662415
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,0.7413991093635559,0.4799799621105194,0.7620052695274353,0.7813853025436401,0.7435633540153503,0.7386804819107056
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,0.7497133016586304,0.4902477264404297,0.7812578082084656,0.760858952999115,0.8027806282043457,0.6830530166625977
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,0.7368119359016418,0.4708287715911865,0.7576557397842407,0.7773564457893372,0.7389289140701294,0.7341526746749878
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,0.7313646674156189,0.4525807499885559,0.7656913995742798,0.7442877888679504,0.7883625030517578,0.6597671508789062
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,0.732798159122467,0.45459678769111633,0.7712321877479553,0.7368667721748352,0.8089598417282104,0.6371280550956726
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-2e-4_batch_size-128_rc_aug-true,1,2e-4,128,0.7563073635101318,0.5096642374992371,0.7761979699134827,0.7941810488700867,0.7590113282203674,0.7529107332229614
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-2e-4_batch_size-128_rc_aug-true,2,2e-4,128,0.7597476840019226,0.5138262510299683,0.7832384705543518,0.7869023084640503,0.7796086668968201,0.7347995042800903
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-2e-4_batch_size-128_rc_aug-true,3,2e-4,128,0.747706413269043,0.4903811514377594,0.7709526419639587,0.7794736623764038,0.7626158595085144,0.7289779782295227
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-2e-4_batch_size-256_rc_aug-true,1,2e-4,256,0.7491399049758911,0.49176204204559326,0.774658739566803,0.774858295917511,0.7744593024253845,0.717335045337677
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-2e-4_batch_size-256_rc_aug-true,2,2e-4,256,0.7434059381484985,0.47936391830444336,0.7709239721298218,0.7664121985435486,0.7754892110824585,0.7031047940254211
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-2e-4_batch_size-256_rc_aug-true,3,2e-4,256,0.7462729215621948,0.484774649143219,0.7742922902107239,0.7670540809631348,0.7816683650016785,0.7018111348152161
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,1,5e-5,128,0.740539014339447,0.4727904796600342,0.7698957324028015,0.760421872138977,0.7796086668968201,0.6914618611335754
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,2,5e-5,128,0.7336582541465759,0.45754101872444153,0.7668758034706116,0.7479197382926941,0.786817729473114,0.6668822765350342
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,3,5e-5,128,0.7370986342430115,0.464058518409729,0.7716065049171448,0.7472262382507324,0.7976313233375549,0.6610608100891113
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-256_rc_aug-true,1,5e-5,256,0.7250573635101318,0.4389514923095703,0.7720465660095215,0.7169978022575378,0.8362512588500977,0.5853816270828247
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-256_rc_aug-true,2,5e-5,256,0.7216169834136963,0.43645936250686646,0.7491604089736938,0.7516847848892212,0.7466529607772827,0.6901682019233704
emp_H3K36me3,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-256_rc_aug-true,3,5e-5,256,0.7270641922950745,0.44347289204597473,0.762948215007782,0.738669216632843,0.7888774275779724,0.6494178771972656
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,10,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,4,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,5,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,6,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,7,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,8,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,9,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,10,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,4,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,5,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,6,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,7,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,8,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,9,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,10,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,1,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,2,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,3,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,4,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,5,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,6,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,7,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,8,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,9,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,10,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,1,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,2,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,3,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,4,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,5,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,6,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,7,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,8,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,9,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,10,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,4,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,5,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,6,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,7,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,8,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-128_rc_aug-true,9,1e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,10,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,4,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,5,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,6,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,7,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,8,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-1e-4_batch_size-256_rc_aug-true,9,1e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,10,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,1,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,2,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,3,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,4,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,5,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,6,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,7,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,8,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-128_rc_aug-true,9,2e-4,128,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,10,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,1,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,2,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,3,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,4,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,5,2e-4,256,,N/A,N/A,N/A,N/A,N/A
emp_H3K36me3,mamba_hg38tokenizer_bpe_4k_d256_4L_lr-2e-4_batch_size-256_rc_aug-true,6,2e-4,256,,N/A,N/A,N/A,N/A,N/A
