task,model,learning_rate,batch_size,rc_aug,total_seeds,mcc_nans,acc_nans,mcc_success_rate,acc_success_rate
emp_H3K79me3,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K9ac,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K9ac,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H3K9ac,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H3K9ac,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H3K9ac,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H3K9ac,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K9ac,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K9ac,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K9ac,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K9ac,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K9ac,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K9ac,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K9ac,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H4,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H4,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H4,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H4,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H4,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H4,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H4,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H4,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H4,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H4,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H4,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H4,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H4,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H4ac,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H4ac,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H4ac,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H4ac,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H4ac,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H4ac,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H4ac,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H4ac,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H4ac,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H4ac,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H4ac,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H4ac,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H4ac,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
enhancers,CNN,0.001,64,False,3,0,0,1.0,1.0
enhancers,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
enhancers,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
enhancers,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
enhancers,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
enhancers,Caduceus,0.001,128,False,6,3,3,0.5,0.5
enhancers,Caduceus,0.001,128,True,10,0,0,1.0,1.0
enhancers,Caduceus,0.001,256,False,6,3,3,0.5,0.5
enhancers,Caduceus,0.002,128,False,6,5,5,0.16666666666666666,0.16666666666666666
enhancers,Caduceus,0.002,256,False,6,5,5,0.16666666666666666,0.16666666666666666
enhancers,Caduceus,0.008,128,False,3,0,0,1.0,1.0
enhancers,Caduceus,0.008,256,False,3,0,0,1.0,1.0
enhancers,Caduceus,0.01,128,False,5,4,4,0.2,0.2
enhancers,Caduceus,0.01,256,False,5,4,4,0.2,0.2
enhancers,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
enhancers,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.0002,128,False,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.0002,128,True,11,0,0,1.0,1.0
enhancers,HyenaDNA,0.0002,256,False,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.0002,256,True,13,0,0,1.0,1.0
enhancers,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
enhancers,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
enhancers,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
enhancers,Mamba-bpe,5e-05,256,True,13,0,0,1.0,1.0
enhancers,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
enhancers,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
enhancers,Mamba-bpe,0.0002,128,True,3,0,0,1.0,1.0
enhancers,Mamba-bpe,0.0002,256,True,3,0,0,1.0,1.0
enhancers,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
enhancers,Mamba-char,0.001,256,True,3,0,0,1.0,1.0
enhancers,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
enhancers,Mamba-char,0.002,256,True,13,0,0,1.0,1.0
enhancers,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
enhancers,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
enhancers_types,CNN,0.001,64,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.001,128,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.001,128,True,10,0,0,1.0,1.0
enhancers_types,Caduceus,0.001,256,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.002,128,False,3,2,2,0.3333333333333333,0.3333333333333333
enhancers_types,Caduceus,0.002,256,False,3,2,2,0.3333333333333333,0.3333333333333333
enhancers_types,Caduceus,0.008,128,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.008,256,False,3,0,0,1.0,1.0
enhancers_types,Caduceus,0.01,128,False,2,1,1,0.5,0.5
enhancers_types,Caduceus,0.01,256,False,2,1,1,0.5,0.5
enhancers_types,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0002,128,False,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0002,128,True,11,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0002,256,False,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0002,256,True,11,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0006,128,True,13,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
enhancers_types,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
enhancers_types,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
enhancers_types,Mamba-bpe,5e-05,256,True,13,0,0,1.0,1.0
enhancers_types,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
enhancers_types,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
enhancers_types,Mamba-bpe,0.0002,128,True,3,0,0,1.0,1.0
enhancers_types,Mamba-bpe,0.0002,256,True,3,0,0,1.0,1.0
enhancers_types,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
enhancers_types,Mamba-char,0.001,256,True,3,0,0,1.0,1.0
enhancers_types,Mamba-char,0.002,128,True,11,0,0,1.0,1.0
enhancers_types,Mamba-char,0.002,256,True,13,0,0,1.0,1.0
enhancers_types,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
enhancers_types,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,CNN,0.001,64,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.001,128,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.001,128,True,10,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.001,256,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.002,128,False,3,0,0,1.0,1.0
human_enhancers_cohn,Caduceus,0.002,256,False,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,6e-05,128,True,13,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
human_enhancers_cohn,Mamba-bpe,1e-05,256,True,33,20,20,0.3939393939393939,0.3939393939393939
human_enhancers_cohn,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-char,0.001,256,True,13,0,0,1.0,1.0
human_enhancers_cohn,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-char,0.002,256,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
human_enhancers_cohn,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
human_enhancers_ensembl,CNN,0.001,64,False,3,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,1e-05,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_enhancers_ensembl,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,0.0001,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_enhancers_ensembl,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,0.0005,128,True,4,1,1,0.75,0.75
human_enhancers_ensembl,Caduceus,0.0005,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_enhancers_ensembl,Caduceus,0.001,128,False,3,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,0.001,128,True,10,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,0.001,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_enhancers_ensembl,Caduceus,0.002,128,False,3,0,0,1.0,1.0
human_enhancers_ensembl,Caduceus,0.002,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_enhancers_ensembl,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,0.0006,256,True,13,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
human_enhancers_ensembl,Mamba-bpe,1e-05,256,True,20,17,17,0.15,0.15
human_enhancers_ensembl,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-bpe,0.0001,128,True,12,1,1,0.9166666666666666,0.9166666666666666
human_enhancers_ensembl,Mamba-bpe,0.0001,256,True,9,1,1,0.8888888888888888,0.8888888888888888
human_enhancers_ensembl,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-char,0.001,256,True,13,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-char,0.002,256,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
human_enhancers_ensembl,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
human_ensembl_regulatory,CNN,0.001,64,False,3,0,0,1.0,1.0
human_ensembl_regulatory,Caduceus,1e-05,128,False,3,1,1,0.6666666666666666,0.6666666666666666
human_ensembl_regulatory,Caduceus,1e-05,256,False,2,1,1,0.5,0.5
human_ensembl_regulatory,Caduceus,0.0001,128,False,3,1,1,0.6666666666666666,0.6666666666666666
human_ensembl_regulatory,Caduceus,0.0001,256,False,2,1,1,0.5,0.5
human_ensembl_regulatory,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
human_ensembl_regulatory,Caduceus,0.0005,128,True,9,2,2,0.7777777777777778,0.7777777777777778
human_ensembl_regulatory,Caduceus,0.0005,256,False,2,1,1,0.5,0.5
human_ensembl_regulatory,Caduceus,0.001,128,False,3,1,1,0.6666666666666666,0.6666666666666666
human_ensembl_regulatory,Caduceus,0.001,256,False,2,1,1,0.5,0.5
human_ensembl_regulatory,Caduceus,0.002,128,False,3,1,1,0.6666666666666666,0.6666666666666666
human_ensembl_regulatory,Caduceus,0.002,256,False,2,1,1,0.5,0.5
human_ensembl_regulatory,HyenaDNA,6e-05,128,True,13,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
human_ensembl_regulatory,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-bpe,1e-05,128,True,22,19,19,0.13636363636363635,0.13636363636363635
human_ensembl_regulatory,Mamba-bpe,5e-05,128,True,13,7,7,0.46153846153846156,0.46153846153846156
human_ensembl_regulatory,Mamba-bpe,5e-05,256,True,3,2,2,0.3333333333333333,0.3333333333333333
human_ensembl_regulatory,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-char,0.001,256,True,13,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-char,0.002,256,True,3,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
human_ensembl_regulatory,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
human_nontata_promoters,CNN,0.001,64,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.001,128,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.001,256,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.001,256,True,10,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.002,128,False,3,0,0,1.0,1.0
human_nontata_promoters,Caduceus,0.002,256,False,3,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,0.0006,128,True,11,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,0.0006,256,True,13,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
human_nontata_promoters,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
human_nontata_promoters,Mamba-bpe,1e-05,256,True,23,20,20,0.13043478260869565,0.13043478260869565
human_nontata_promoters,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-bpe,0.0001,128,True,13,0,0,1.0,1.0
human_nontata_promoters,Mamba-bpe,0.0001,256,True,13,0,0,1.0,1.0
human_nontata_promoters,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-char,0.001,256,True,13,0,0,1.0,1.0
human_nontata_promoters,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-char,0.002,256,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
human_nontata_promoters,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
human_ocr_ensembl,CNN,0.001,64,False,3,0,0,1.0,1.0
human_ocr_ensembl,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
human_ocr_ensembl,Caduceus,1e-05,256,False,2,1,1,0.5,0.5
human_ocr_ensembl,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
human_ocr_ensembl,Caduceus,0.0001,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_ocr_ensembl,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
human_ocr_ensembl,Caduceus,0.0005,128,True,7,1,1,0.8571428571428571,0.8571428571428571
human_ocr_ensembl,Caduceus,0.0005,256,False,2,1,1,0.5,0.5
human_ocr_ensembl,Caduceus,0.001,128,False,3,0,0,1.0,1.0
human_ocr_ensembl,Caduceus,0.001,128,True,10,1,1,0.9,0.9
human_ocr_ensembl,Caduceus,0.001,256,False,2,1,1,0.5,0.5
human_ocr_ensembl,Caduceus,0.002,128,False,3,0,0,1.0,1.0
human_ocr_ensembl,Caduceus,0.002,256,False,3,1,1,0.6666666666666666,0.6666666666666666
human_ocr_ensembl,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,0.0006,256,True,13,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
human_ocr_ensembl,Mamba-bpe,1e-05,256,True,22,19,19,0.13636363636363635,0.13636363636363635
human_ocr_ensembl,Mamba-bpe,5e-05,128,True,13,0,0,1.0,1.0
human_ocr_ensembl,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-char,0.001,256,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-char,0.002,256,True,13,0,0,1.0,1.0
human_ocr_ensembl,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
human_ocr_ensembl,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
human_tf_0,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.0005,256,True,7,0,0,1.0,1.0
human_tf_0,Caduceus,0.001,128,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.001,256,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.002,128,False,3,0,0,1.0,1.0
human_tf_0,Caduceus,0.002,256,False,3,0,0,1.0,1.0
human_tf_0,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
human_tf_0,HyenaDNA,6e-05,256,True,12,0,0,1.0,1.0
human_tf_0,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
human_tf_0,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
human_tf_0,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
human_tf_0,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
human_tf_0,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
human_tf_0,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
human_tf_0,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
human_tf_0,Mamba-bpe,0.0001,256,True,23,10,10,0.5652173913043478,0.5652173913043478
human_tf_0,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
