benchmark,task,model,learning_rate,batch_size,rc_aug,num_replicates,num_valid_replicates,num_nan_replicates,accuracy_mean,accuracy_std,mcc_mean,mcc_std,is_best
N/A,promoter_no_tata,Caduceus,0.01,128,False,2,1,1,0.8148688077926636,0.0,0.6505168676376343,0.0,False
N/A,promoter_no_tata,Caduceus,0.01,256,False,2,1,1,0.8352769613265991,0.0,0.6726411581039429,0.0,False
N/A,promoter_no_tata,Caduceus,0.001,128,False,3,3,0,0.8593294421831766,0.005785156482443606,0.7198057373364767,0.011499953711808692,False
N/A,promoter_no_tata,Caduceus,0.001,256,False,3,3,0,0.8498542308807373,0.01330049271762185,0.7061041792233785,0.019749069269361708,False
N/A,promoter_no_tata,Caduceus,0.0001,128,False,10,3,7,0.8688046534856161,0.002524864032890958,0.7387939294179281,0.005157467354748301,False
N/A,promoter_no_tata,Caduceus,0.0001,128,True,10,10,0,0.8680029094219208,0.004589847024727601,0.7380084097385406,0.008129100404028389,True
N/A,promoter_no_tata,Caduceus,0.0001,256,False,3,3,0,0.8637026151021322,0.008017510175723433,0.728815754254659,0.015171845699101995,False
N/A,promoter_no_tata,Caduceus,1e-05,128,False,3,3,0,0.8632167180379232,0.0015172369578633292,0.7273213466008505,0.0025363247509718155,False
N/A,promoter_no_tata,Caduceus,1e-05,256,False,3,3,0,0.8595724105834961,0.001834280404904196,0.7208014527956644,0.00417395047066709,False
N/A,promoter_no_tata,Caduceus,0.002,128,False,3,1,2,0.8301749229431152,0.0,0.6798193454742432,0.0,False
N/A,promoter_no_tata,Caduceus,0.002,256,False,3,1,2,0.851311981678009,0.0,0.7044976949691772,0.0,False
N/A,promoter_no_tata,Caduceus,0.008,128,False,3,3,0,0.7784256537755331,0.04214187891085943,0.6022545099258423,0.054832468551545215,False
N/A,promoter_no_tata,Caduceus,0.008,256,False,3,3,0,0.7871720194816589,0.05999301042484178,0.6190021435419718,0.08608329072535174,False
N/A,promoter_no_tata,HyenaDNA,0.0002,128,False,3,3,0,0.8663751085599264,0.00628402190828695,0.7333454489707947,0.012773056844595539,False
N/A,promoter_no_tata,HyenaDNA,0.0002,128,True,3,3,0,0.8629737496376038,0.0019284005132041077,0.7290278871854147,0.002297116623285855,False
N/A,promoter_no_tata,HyenaDNA,0.0002,256,False,3,3,0,0.8700194358825684,0.0027594199961415095,0.7412686745325724,0.006651971947673563,False
N/A,promoter_no_tata,HyenaDNA,0.0002,256,True,11,11,0,0.8643652254884894,0.004948274503878609,0.7297754287719727,0.009696490252619523,False
N/A,promoter_no_tata,HyenaDNA,0.006,128,True,3,3,0,0.7896015644073486,0.07190424185660539,0.6038594444592794,0.10693194421161002,False
N/A,promoter_no_tata,HyenaDNA,0.006,256,True,3,3,0,0.8265306154886881,0.01768898524888231,0.6606816450754801,0.03215787774372907,False
N/A,promoter_no_tata,HyenaDNA,0.0006,128,False,3,3,0,0.8641885121663412,0.007793492363628336,0.7285575866699219,0.015777061711729923,False
N/A,promoter_no_tata,HyenaDNA,0.0006,128,True,3,3,0,0.8576287627220154,0.009229061155473436,0.7202022274335226,0.011733121049039938,False
N/A,promoter_no_tata,HyenaDNA,0.0006,256,False,3,3,0,0.8719630638758341,0.0058460791974986465,0.7454053362210592,0.011158938689322379,False
N/A,promoter_no_tata,HyenaDNA,0.0006,256,True,11,11,0,0.862377405166626,0.00566283353262378,0.7267943945798007,0.010123962053325785,False
N/A,promoter_no_tata,HyenaDNA,6e-05,128,True,3,3,0,0.8617589871088663,0.002945685356610411,0.7241833806037903,0.00522278248887509,False
N/A,promoter_no_tata,HyenaDNA,6e-05,256,True,13,13,0,0.8669544733487643,0.0029994995158233464,0.7353033744371854,0.005157732276301958,True
N/A,promoter_no_tata,Mamba-bpe,0.0001,128,True,3,3,0,0.8586005965868632,0.00385677849779459,0.7206066449483236,0.008202189832171133,False
N/A,promoter_no_tata,Mamba-bpe,0.0001,256,True,3,3,0,0.861030121644338,0.00042083361398697304,0.7244446078936259,0.00265503338099788,False
N/A,promoter_no_tata,Mamba-bpe,0.0002,128,True,3,3,0,0.8617589871088663,0.0022266925937225613,0.724968433380127,0.00438682748063224,False
N/A,promoter_no_tata,Mamba-bpe,0.0002,256,True,3,3,0,0.8590864737828573,0.006573243457521933,0.7204200029373169,0.014050296321753612,False
N/A,promoter_no_tata,Mamba-bpe,5e-05,128,True,3,3,0,0.8607871731122335,0.0025248296201332682,0.7238131364186605,0.004563827051357887,False
N/A,promoter_no_tata,Mamba-bpe,5e-05,256,True,13,13,0,0.8626373593623822,0.004348971523633263,0.7267448764580947,0.008639666139802335,True
N/A,promoter_no_tata,Mamba-char,0.01,128,True,3,3,0,0.7827988465627035,0.055350412945890444,0.5895530184110006,0.07139142905528706,False
N/A,promoter_no_tata,Mamba-char,0.01,256,True,3,3,0,0.8309037884076437,0.013380154517418478,0.6655276815096537,0.029554670169694288,False
N/A,promoter_no_tata,Mamba-char,0.001,128,True,3,3,0,0.8639455835024515,0.006198883124364482,0.7302226622899374,0.011335163209225955,False
N/A,promoter_no_tata,Mamba-char,0.001,256,True,3,3,0,0.8639455835024515,0.006069000324792955,0.7304520606994629,0.009793668178007626,False
N/A,promoter_no_tata,Mamba-char,0.002,128,True,13,13,0,0.8659452795982361,0.004829796220962494,0.7331296526468717,0.009732062380001783,True
N/A,promoter_no_tata,Mamba-char,0.002,256,True,3,3,0,0.8593294421831766,0.007883860618821093,0.7199405829111735,0.014884025065431577,False
N/A,promoter_tata,CNN,0.001,64,False,3,3,0,0.9433962305386862,0.012479966240585479,0.8875242869059244,0.02603045420220887,True
N/A,promoter_tata,Caduceus,0.01,128,False,3,3,0,0.5047169824441274,0.06381012601956493,0.0396039883295695,0.1807238221785014,False
N/A,promoter_tata,Caduceus,0.01,256,False,3,3,0,0.5125786066055298,0.1701603551452824,-0.002248406410217304,0.38242659973251425,False
N/A,promoter_tata,Caduceus,0.001,128,False,10,3,7,0.9150943358739217,0.016340106503278114,0.8306290705998739,0.032573206054727105,False
N/A,promoter_tata,Caduceus,0.001,128,True,10,10,0,0.9188679218292236,0.017338414109795,0.8384350597858429,0.034650929475297035,True
N/A,promoter_tata,Caduceus,0.001,256,False,3,3,0,0.9056603709856669,0.012479954976341027,0.8121958374977112,0.024077582281476932,False
N/A,promoter_tata,Caduceus,0.0001,128,False,3,3,0,0.8632075389226278,0.008170036045260244,0.7265533010164896,0.016214356956243802,False
N/A,promoter_tata,Caduceus,0.0001,256,False,3,3,0,0.8364779750506083,0.005446679225920925,0.6789732972780863,0.009510018443483119,False
N/A,promoter_tata,Caduceus,1e-05,128,False,3,3,0,0.8411949475606283,0.0027233568193392953,0.6866153478622437,0.006359989015358623,False
N/A,promoter_tata,Caduceus,1e-05,256,False,3,3,0,0.8238993684450785,0.005446713638678615,0.6536551713943481,0.01235727875376275,False
N/A,promoter_tata,Caduceus,0.002,128,False,3,3,0,0.850628932317098,0.028821240970457653,0.7054341236750284,0.053068161333902845,False
N/A,promoter_tata,Caduceus,0.002,256,False,3,3,0,0.8537735939025879,0.02869229059985279,0.7104679147402445,0.05906981423378647,False
N/A,promoter_tata,Caduceus,0.008,128,False,3,3,0,0.6336478094259897,0.1317662583238992,0.316214036817352,0.30546733786722374,False
N/A,promoter_tata,Caduceus,0.008,256,False,3,3,0,0.8411949674288431,0.005446679225920925,0.6881435314814249,0.0063573173720843715,False
N/A,promoter_tata,HyenaDNA,0.0002,128,False,3,3,0,0.8742138346036276,0.005446713638678615,0.7486920754114786,0.010668161365413622,False
N/A,promoter_tata,HyenaDNA,0.0002,128,True,11,11,0,0.8344768448309465,0.016401881986141117,0.6709810603748668,0.03282257410403264,True
N/A,promoter_tata,HyenaDNA,0.0002,256,False,3,3,0,0.8742138147354126,0.015162975052062903,0.7515738606452942,0.02803443997094564,False
N/A,promoter_tata,HyenaDNA,0.0002,256,True,3,3,0,0.8223270376523336,0.016565473414373595,0.6447359919548035,0.033014477359144485,False
N/A,promoter_tata,HyenaDNA,0.006,128,True,3,3,0,0.6619496941566467,0.12500740895535645,0.3400817463795344,0.23474309460844833,False
N/A,promoter_tata,HyenaDNA,0.006,256,True,3,3,0,0.7562892834345499,0.08023491056681424,0.5134194095929464,0.15971921191590524,False
N/A,promoter_tata,HyenaDNA,0.0006,128,False,3,3,0,0.9166666666666666,0.017858210811230433,0.8372893730799357,0.0290912439187235,False
N/A,promoter_tata,HyenaDNA,0.0006,128,True,13,13,0,0.8309143781661987,0.019145572557042363,0.6642182973714975,0.037602433273690714,False
N/A,promoter_tata,HyenaDNA,0.0006,256,False,3,3,0,0.8899371027946472,0.007205292358272903,0.7804430524508158,0.013505665231039351,False
N/A,promoter_tata,HyenaDNA,0.0006,256,True,11,11,0,0.8297598632899198,0.015708967807728087,0.6615983247756958,0.031169965860300727,False
N/A,promoter_tata,HyenaDNA,6e-05,128,True,3,3,0,0.8333333134651184,0.01089339286459954,0.667961835861206,0.022908469566626923,False
N/A,promoter_tata,HyenaDNA,6e-05,256,True,3,3,0,0.8191823760668436,0.02374161511419533,0.639737049738566,0.048603782708403105,False
N/A,promoter_tata,Mamba-bpe,0.0001,128,True,3,3,0,0.8160377343495687,0.029457517288911998,0.6351080735524496,0.057885001523227585,False
N/A,promoter_tata,Mamba-bpe,0.0001,256,True,3,3,0,0.7908805012702942,0.01089339286459954,0.5906291405359904,0.010391501351071166,False
N/A,promoter_tata,Mamba-bpe,0.0002,128,True,3,3,0,0.8128930727640787,0.017858210811230464,0.6288295388221741,0.03597346633819874,False
N/A,promoter_tata,Mamba-bpe,0.0002,256,True,13,13,0,0.8084179896574754,0.016847229516326147,0.6208050342706534,0.031834601303175974,True
N/A,promoter_tata,Mamba-bpe,5e-05,128,True,13,13,0,0.8066037755746108,0.02037969148348299,0.6190425478495084,0.04190285287665322,False
N/A,promoter_tata,Mamba-bpe,5e-05,256,True,3,3,0,0.8191823959350586,0.01089339286459954,0.6392021576563517,0.020587724295673314,False
N/A,promoter_tata,Mamba-char,0.01,128,True,3,3,0,0.6100628773371378,0.15532648255462464,0.24780790011088052,0.30405979219528445,False
N/A,promoter_tata,Mamba-char,0.01,256,True,3,3,0,0.6430817643801371,0.1484413400808157,0.3152310748895009,0.3453923996502679,False
N/A,promoter_tata,Mamba-char,0.001,128,True,13,13,0,0.835994188602154,0.02066462937037924,0.6758290941898639,0.04025487129472501,True
N/A,promoter_tata,Mamba-char,0.001,256,True,3,3,0,0.8286163409550985,0.009819169248179856,0.6666624744733175,0.026582820948909656,False
N/A,promoter_tata,Mamba-char,0.002,128,True,3,3,0,0.8333333333333334,0.009819169248179856,0.6721343000729879,0.026632736391527658,False
N/A,promoter_tata,Mamba-char,0.002,256,True,3,3,0,0.8223270575205485,0.017858210811230468,0.6468841433525085,0.03730504828459247,False
N/A,reconstructed,CNN,0.001,64,False,5,5,0,0.8623849272727966,0.004174632678676078,0.7657686352729798,0.008067813830517445,True
N/A,reconstructed,Caduceus,0.001,128,False,3,3,0,0.7930001616477966,0.18623878650507175,0.6096256822347641,0.38075657479257835,False
N/A,reconstructed,Caduceus,0.001,256,False,10,10,0,0.8927663266658783,0.014445111750007771,0.816224867105484,0.024819355396724373,True
N/A,reconstructed,Caduceus,0.001,256,True,7,7,0,0.8533224804060799,0.1155886314010647,0.748032420873642,0.20013748337528137,False
N/A,reconstructed,Caduceus,0.0001,128,False,2,1,1,0.7093380093574524,0.0,0.489657998085022,0.0,False
N/A,reconstructed,Caduceus,0.002,128,False,3,3,0,0.40311266978581745,0.16857326627786176,0.0616881189246972,0.07917379224538353,False
N/A,reconstructed,Caduceus,0.002,256,False,3,3,0,0.5541429122289022,0.011988170632899359,0.12623283267021176,0.06544300906136392,False
N/A,reconstructed,HyenaDNA,0.006,128,True,3,3,0,0.37870816389719647,0.1488126156939177,0.0095915250907031,0.015831191193214748,False
N/A,reconstructed,HyenaDNA,0.006,256,True,3,3,0,0.3031565099954605,0.1570211033559475,0.0195460965236028,0.017143513710709043,False
N/A,reconstructed,HyenaDNA,0.0006,128,True,10,10,0,0.8950021862983704,0.0067031195766636045,0.8200088143348694,0.011928165474723619,True
N/A,reconstructed,HyenaDNA,0.0006,256,True,3,3,0,0.8925179044405619,0.007083781120434384,0.8153511683146158,0.01200485212214236,False
N/A,reconstructed,HyenaDNA,6e-05,128,True,3,3,0,0.8191582560539246,0.010691580742161175,0.6881661216417948,0.016559142336516546,False
N/A,reconstructed,HyenaDNA,6e-05,256,True,3,3,0,0.767864982287089,0.015207312025586365,0.5964386860529581,0.025014855120425818,False
N/A,reconstructed,Mamba-bpe,0.0001,128,True,3,2,1,0.716900497674942,0.02278488133292889,0.5112688988447189,0.044269722050115,False
N/A,reconstructed,Mamba-bpe,0.0001,256,True,3,2,1,0.6489478349685669,0.03549481141041963,0.4005423039197922,0.05264383723389604,False
N/A,reconstructed,Mamba-bpe,0.0002,128,True,13,13,0,0.7764812937149634,0.00880017157722993,0.6142079876019404,0.015667112893374652,True
N/A,reconstructed,Mamba-bpe,0.0002,256,True,3,3,0,0.728262464205424,0.007457172563341563,0.532163937886556,0.010146675847944448,False
N/A,reconstructed,Mamba-bpe,5e-05,128,True,3,3,0,0.6414584318796793,0.015627008364730938,0.3757134675979614,0.03057879106197536,False
N/A,reconstructed,Mamba-bpe,5e-05,256,True,3,3,0,0.6270641485850016,0.011649359018494702,0.34937673807144165,0.011021142402352397,False
N/A,reconstructed,Mamba-char,0.0001,128,True,3,3,0,0.626552681128184,0.020354335006733473,0.32843325535456336,0.032419711227842124,False
N/A,reconstructed,Mamba-char,0.0001,256,True,3,3,0,0.6009060343106588,0.008467959306047136,0.2638661861419677,0.016310364296996147,False
N/A,reconstructed,Mamba-char,0.0002,128,True,10,10,0,0.8044278800487519,0.0151130323706726,0.6641183137893677,0.02491635860742697,True
N/A,reconstructed,Mamba-char,0.0002,256,True,3,3,0,0.7126991152763367,0.07181212550996675,0.4972290297349294,0.13315390614963335,False
N/A,reconstructed,Mamba-char,5e-05,128,True,3,3,0,0.581177830696106,0.0033982328939427485,0.20777433613936103,0.011413048288922109,False
N/A,reconstructed,Mamba-char,5e-05,256,True,3,3,0,0.567221979300181,0.00033484705561100353,0.12346720198790227,0.010028900098884548,False
N/A,splice_sites_acceptors,CNN,0.001,64,False,3,3,0,0.9637777805328369,0.002523933767037524,0.9277280966440836,0.005003419283594869,True
N/A,splice_sites_acceptors,Caduceus,0.001,128,False,10,3,7,0.9232222239176432,0.026120107433295948,0.8465047081311544,0.05209330725777639,False
N/A,splice_sites_acceptors,Caduceus,0.001,128,True,10,10,0,0.9366999983787536,0.004495403547755789,0.873468154668808,0.009030628089775498,True
N/A,splice_sites_acceptors,Caduceus,0.001,256,False,3,3,0,0.9100000063578287,0.00895046941119571,0.8199636340141296,0.017911553184030062,False
N/A,splice_sites_acceptors,Caduceus,0.0001,128,False,3,3,0,0.8754444320996603,0.0020367022685915887,0.7518474459648132,0.003318554291333999,False
N/A,splice_sites_acceptors,Caduceus,0.0001,256,False,3,3,0,0.8471111059188843,0.008057646902721654,0.6942228078842163,0.016070881030475766,False
N/A,splice_sites_acceptors,Caduceus,1e-05,128,False,3,3,0,0.7633333206176758,0.006385750330936904,0.5312431454658508,0.012521211177513128,False
N/A,splice_sites_acceptors,Caduceus,1e-05,256,False,3,3,0,0.7487777670224508,0.00302459688727926,0.5044669111569723,0.0062224736982634124,False
N/A,splice_sites_acceptors,Caduceus,0.008,128,False,3,3,0,0.6666666467984518,0.021309875861212167,0.35450411836306256,0.03404724413399631,False
N/A,splice_sites_acceptors,Caduceus,0.008,256,False,3,3,0,0.4805555542310079,0.035125701454087735,-0.061354381963610566,0.0544548482004172,False
N/A,splice_sites_acceptors,HyenaDNA,0.0002,128,False,3,2,1,0.9001666605472565,0.004949768035967906,0.8005437254905701,0.00954777847426389,False
N/A,splice_sites_acceptors,HyenaDNA,0.0002,128,True,3,2,1,0.9213333129882812,0.0023570203561233557,0.8431258499622345,0.004879551386348756,False
N/A,splice_sites_acceptors,HyenaDNA,0.0002,256,False,3,2,1,0.8649999797344208,0.001885607855528888,0.7302581369876862,0.0037718479137854397,False
N/A,splice_sites_acceptors,HyenaDNA,0.0002,256,True,3,2,1,0.9070000052452087,0.0047140407122463574,0.8141091763973236,0.009198760421745177,False
N/A,splice_sites_acceptors,HyenaDNA,0.006,128,True,3,3,0,0.5378888845443726,0.04609332402054013,0.0786905561884244,0.10505930519885633,False
N/A,splice_sites_acceptors,HyenaDNA,0.006,256,True,3,3,0,0.5723333358764648,0.06734569846174493,0.15407765035827956,0.1589579394816973,False
N/A,splice_sites_acceptors,HyenaDNA,0.0006,128,False,3,2,1,0.9191666841506958,0.0011785101780614619,0.8383854925632477,0.0024328425365943364,False
N/A,splice_sites_acceptors,HyenaDNA,0.0006,128,True,13,13,0,0.9436410298714271,0.008145046684483983,0.8873886741124667,0.016355721692532625,True
N/A,splice_sites_acceptors,HyenaDNA,0.0006,256,False,3,3,0,0.9040000041325887,0.011357806909536304,0.808417280515035,0.022554305136261086,False
N/A,splice_sites_acceptors,HyenaDNA,0.0006,256,True,3,3,0,0.9329999883969625,0.005131593448197702,0.8661546111106873,0.010198301252323046,False
N/A,splice_sites_acceptors,HyenaDNA,6e-05,128,True,3,3,0,0.9026666680971781,0.006333321332954836,0.8054342468579611,0.012712509107533843,False
N/A,splice_sites_acceptors,HyenaDNA,6e-05,256,True,3,3,0,0.8818888862927755,0.0033388902069515555,0.7637386520703634,0.006672040999497683,False
N/A,splice_sites_acceptors,Mamba-bpe,0.0001,128,True,3,3,0,0.7821111083030701,0.004426340959937311,0.564388652642568,0.008914652365355458,False
N/A,splice_sites_acceptors,Mamba-bpe,0.0001,256,True,3,3,0,0.7805555462837219,0.006449229689982404,0.5615569353103638,0.012648437110388723,False
N/A,splice_sites_acceptors,Mamba-bpe,0.0002,128,True,13,13,0,0.8021794878519498,0.015870207005580988,0.6068858412595896,0.02902553973216211,True
N/A,splice_sites_acceptors,Mamba-bpe,0.0002,256,True,3,3,0,0.7934444546699524,0.013426078122160148,0.591264526049296,0.027155397456452107,False
N/A,splice_sites_acceptors,Mamba-bpe,5e-05,128,True,3,3,0,0.7700000007947286,0.006173411585545146,0.5403958956400553,0.011432080555856785,False
N/A,splice_sites_acceptors,Mamba-bpe,5e-05,256,True,3,3,0,0.7781111001968384,0.00221943850083284,0.5569945971171061,0.005054355048050453,False
N/A,splice_sites_acceptors,Mamba-char,0.01,128,True,3,3,0,0.5886666576067606,0.07021633100905543,0.17229401568571723,0.15041442672047717,False
N/A,splice_sites_acceptors,Mamba-char,0.01,256,True,3,3,0,0.530999998251597,0.040128958293928964,0.04406045288002736,0.10312270166878279,False
N/A,splice_sites_acceptors,Mamba-char,0.001,128,True,3,3,0,0.9397777716318766,0.003150540325876283,0.8797776699066162,0.006237675767252725,False
N/A,splice_sites_acceptors,Mamba-char,0.001,256,True,3,2,1,0.9301666617393494,0.0030641601804389,0.8602976500988007,0.006134347360215094,False
N/A,splice_sites_acceptors,Mamba-char,0.002,128,True,13,13,0,0.950871793123392,0.003624849619297367,0.9018607277136582,0.007246221199601246,True
N/A,splice_sites_acceptors,Mamba-char,0.002,256,True,3,2,1,0.9378333389759064,0.003064118033590625,0.8758042752742767,0.00631288141050724,False
N/A,splice_sites_all,CNN,0.001,64,False,3,3,0,0.9511110981305441,0.001387767419570869,0.9268081386884054,0.001997274063124277,True
N/A,splice_sites_all,Caduceus,0.001,128,False,10,3,7,0.9336666464805603,0.019885777909289522,0.9005245963732401,0.02984072770998065,False
N/A,splice_sites_all,Caduceus,0.001,128,True,10,10,0,0.9407000064849853,0.006797702925305083,0.9110506236553192,0.010184550846532438,True
N/A,splice_sites_all,Caduceus,0.001,256,False,3,3,0,0.9312222202618917,0.01688632368106088,0.8972573081652323,0.024770478135432174,False
N/A,splice_sites_all,Caduceus,0.0001,128,False,3,3,0,0.8605555494626363,0.0019531372929948838,0.7909091711044312,0.003069866340992874,False
N/A,splice_sites_all,Caduceus,0.0001,256,False,3,3,0,0.7709999879201254,0.014768596485187961,0.6564729611078898,0.021968192908708647,False
N/A,splice_sites_all,Caduceus,1e-05,128,False,3,3,0,0.5423333247502645,0.0005773428360339693,0.3190101385116577,0.0015399231997573666,False
N/A,splice_sites_all,Caduceus,1e-05,256,False,3,3,0,0.5243333379427592,0.006000012159372219,0.29890677332878113,0.005952775284994504,False
N/A,splice_sites_all,Caduceus,0.008,128,False,3,3,0,0.40266666809717816,0.019697710132643518,0.11592941731214519,0.0368240550987692,False
N/A,splice_sites_all,Caduceus,0.008,256,False,3,3,0,0.42233333985010785,0.03020118166750041,0.16973390678564704,0.034231687760432325,False
N/A,splice_sites_all,HyenaDNA,0.0002,128,False,3,2,1,0.8904999792575836,0.020506085527641833,0.8358114957809448,0.03071046975485698,False
N/A,splice_sites_all,HyenaDNA,0.0002,128,True,3,2,1,0.9211666882038116,0.001649922678656008,0.8818468749523163,0.0023159271788251163,False
N/A,splice_sites_all,HyenaDNA,0.0002,256,False,3,2,1,0.8411666750907898,0.018620477672112983,0.7621617019176483,0.02785599014575966,False
N/A,splice_sites_all,HyenaDNA,0.0002,256,True,3,2,1,0.9083333313465118,0.0042426282116521654,0.862518697977066,0.006225300259301603,False
N/A,splice_sites_all,HyenaDNA,0.006,128,True,3,3,0,0.376888891061147,0.06917155681804774,0.0758453800032536,0.1012270153046834,False
N/A,splice_sites_all,HyenaDNA,0.006,256,True,3,3,0,0.40666667620340985,0.035899550826047025,0.1316317369540532,0.059400243108962074,False
N/A,splice_sites_all,HyenaDNA,0.0006,128,False,3,2,1,0.9033333361148834,0.008956668923898563,0.8550200164318085,0.013551686935950312,False
N/A,splice_sites_all,HyenaDNA,0.0006,128,True,13,13,0,0.9394359038426325,0.010307658656550743,0.9091687752650335,0.015455827670763927,True
N/A,splice_sites_all,HyenaDNA,0.0006,256,False,3,2,1,0.8956666588783264,0.016027772139116943,0.8435054421424866,0.023962927895656887,False
N/A,splice_sites_all,HyenaDNA,0.0006,256,True,3,3,0,0.9281110962231954,0.0028349704531983365,0.8922229806582133,0.004348902806318723,False
N/A,splice_sites_all,HyenaDNA,6e-05,128,True,3,3,0,0.8974444468816122,0.03445176937493071,0.8461513717969259,0.05169334341125255,False
N/A,splice_sites_all,HyenaDNA,6e-05,256,True,3,3,0,0.8715555667877197,0.020260337739656475,0.8074592550595602,0.030371615246659888,False
N/A,splice_sites_all,Mamba-bpe,0.0001,128,True,3,3,0,0.762333333492279,0.006359583612528448,0.6443931857744852,0.010309390223516287,False
N/A,splice_sites_all,Mamba-bpe,0.0001,256,True,3,3,0,0.7045555710792542,0.01972684017152918,0.5573717951774597,0.03033687384137772,False
N/A,splice_sites_all,Mamba-bpe,0.0002,128,True,13,13,0,0.8026153857891376,0.008900537376258634,0.7049040060776931,0.012637245340805585,True
N/A,splice_sites_all,Mamba-bpe,0.0002,256,True,3,3,0,0.7693333228429159,0.004096065154595614,0.6543457706769308,0.006135122788902938,False
N/A,splice_sites_all,Mamba-bpe,5e-05,128,True,3,3,0,0.6638888915379842,0.06401851205741649,0.4961663881937663,0.09576186001310506,False
N/A,splice_sites_all,Mamba-bpe,5e-05,256,True,3,3,0,0.5756666660308838,0.004041431806961496,0.36769044399261475,0.0024275420588771458,False
N/A,splice_sites_all,Mamba-char,0.01,128,True,3,3,0,0.3605555593967438,0.0031505518873439905,0.05484971155722931,0.024274357562055104,False
N/A,splice_sites_all,Mamba-char,0.01,256,True,3,3,0,0.4021111130714416,0.03143305431481287,0.11451837917168929,0.0465173109919775,False
N/A,splice_sites_all,Mamba-char,0.001,128,True,3,3,0,0.941777765750885,0.002694312451835355,0.9126795927683512,0.003960782970990462,False
N/A,splice_sites_all,Mamba-char,0.001,256,True,3,2,1,0.9193333387374878,0.005656865713435332,0.8791218101978302,0.008356413507406448,False
N/A,splice_sites_all,Mamba-char,0.002,128,True,13,13,0,0.9531794924002427,0.0038576851592598475,0.929815411567688,0.00573609773068882,True
N/A,splice_sites_all,Mamba-char,0.002,256,True,3,2,1,0.9401666820049286,0.014377849460460857,0.9105553925037384,0.021295748881341982,False
N/A,splice_sites_donors,CNN,0.001,64,False,3,3,0,0.9764444430669149,0.002694278039077673,0.9528912703196206,0.005383910937875811,True
N/A,splice_sites_donors,Caduceus,0.001,128,False,3,3,0,0.8964444597562155,0.08785741696059186,0.7944161097208658,0.17324897692719488,False
N/A,splice_sites_donors,Caduceus,0.001,256,False,10,3,7,0.9398888945579529,0.008194372010535357,0.8799065748850504,0.016420006084348012,True
N/A,splice_sites_donors,Caduceus,0.001,256,True,9,8,1,0.9282499924302101,0.006475226012476364,0.8567943796515465,0.012794941716857975,False
N/A,splice_sites_donors,Caduceus,0.0001,128,False,3,3,0,0.8296666741371155,0.004333328742263734,0.659916897614797,0.008232094816202046,False
N/A,splice_sites_donors,Caduceus,0.0001,256,False,3,3,0,0.8181111216545105,0.006149359168372091,0.6376334031422933,0.011031485118452493,False
N/A,splice_sites_donors,Caduceus,1e-05,128,False,3,3,0,0.7746666669845581,0.0013333559036254883,0.5516149799029032,0.0018601618046541974,False
N/A,splice_sites_donors,Caduceus,1e-05,256,False,3,3,0,0.75,0.003000020980834961,0.5037630001703898,0.005863264711981338,False
N/A,splice_sites_donors,Caduceus,0.008,128,False,3,3,0,0.5914444526036581,0.03707251741883663,0.19754096865653983,0.07400331855616689,False
N/A,splice_sites_donors,Caduceus,0.008,256,False,3,3,0,0.6091111302375793,0.054487847114668586,0.22869253655274704,0.09964131202588584,False
N/A,splice_sites_donors,HyenaDNA,0.0002,128,False,3,2,1,0.8756666481494904,0.010842318926276,0.7519317269325256,0.021954967738900877,False
N/A,splice_sites_donors,HyenaDNA,0.0002,128,True,3,2,1,0.9533333480358124,0.007542473568964063,0.9068538546562195,0.015302340582547319,False
N/A,splice_sites_donors,HyenaDNA,0.0002,256,False,3,2,1,0.8341666758060455,0.00023572732372143033,0.6693834662437439,0.00012610337074459493,False
N/A,splice_sites_donors,HyenaDNA,0.0002,256,True,3,2,1,0.9086666703224182,0.01037090642568165,0.817489355802536,0.02071058203661673,False
N/A,splice_sites_donors,HyenaDNA,0.006,128,True,3,3,0,0.6173333326975504,0.010408353476512975,0.26943524678548175,0.02479950839406377,False
N/A,splice_sites_donors,HyenaDNA,0.006,256,True,3,3,0,0.5971111059188843,0.06173628322556983,0.2208701322476069,0.11987659742224782,False
N/A,splice_sites_donors,HyenaDNA,0.0006,128,False,3,2,1,0.942166656255722,0.017677694817772833,0.8845829963684082,0.03530860663369854,False
N/A,splice_sites_donors,HyenaDNA,0.0006,128,True,13,13,0,0.9596410302015451,0.015349905328506228,0.9194636436609122,0.030505074791554898,True
N/A,splice_sites_donors,HyenaDNA,0.0006,256,False,3,2,1,0.9235000014305115,0.03511962016497565,0.8471210598945618,0.07019363743986251,False
N/A,splice_sites_donors,HyenaDNA,0.0006,256,True,3,3,0,0.9632222255071005,0.008474350921022517,0.9267437060674032,0.016752028960954866,False
N/A,splice_sites_donors,HyenaDNA,6e-05,128,True,3,3,0,0.8907777865727743,0.004550151076438426,0.7820697824160258,0.00885695703841877,False
N/A,splice_sites_donors,HyenaDNA,6e-05,256,True,3,3,0,0.8441111246744791,0.006049165309351148,0.6884817083676656,0.01237639794688834,False
N/A,splice_sites_donors,Mamba-bpe,0.0001,128,True,3,3,0,0.7892222205797831,0.005679699563109261,0.5815124114354452,0.008649151121898433,False
N/A,splice_sites_donors,Mamba-bpe,0.0001,256,True,3,3,0,0.7805555661519369,0.009674336203530582,0.5637592871983846,0.017169614428339326,False
N/A,splice_sites_donors,Mamba-bpe,0.0002,128,True,13,13,0,0.7971282005310059,0.009555436319185878,0.5975856414208045,0.017258007616091853,True
